Susceptible, Exposed, Infectious, Recovered, Scenario, timestep
133, 17, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
141, 9, 3, 0,cloth, 0.8
143, 7, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
135, 15, 3, 0,cloth, 0.8
135, 15, 3, 0,cloth, 0.8
131, 19, 3, 0,cloth, 0.8
135, 15, 3, 0,cloth, 0.8
131, 19, 3, 0,cloth, 0.8
142, 8, 3, 0,cloth, 0.8
125, 25, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
133, 17, 3, 0,cloth, 0.8
127, 23, 3, 0,cloth, 0.8
144, 6, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
127, 23, 3, 0,cloth, 0.8
141, 9, 3, 0,cloth, 0.8
129, 21, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
144, 6, 3, 0,cloth, 0.8
129, 21, 3, 0,cloth, 0.8
143, 7, 3, 0,cloth, 0.8
132, 18, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
140, 10, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
135, 15, 3, 0,cloth, 0.8
143, 7, 3, 0,cloth, 0.8
140, 10, 3, 0,cloth, 0.8
143, 7, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
131, 19, 3, 0,cloth, 0.8
130, 20, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
145, 5, 3, 0,cloth, 0.8
140, 10, 3, 0,cloth, 0.8
135, 15, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
140, 10, 3, 0,cloth, 0.8
126, 24, 3, 0,cloth, 0.8
135, 15, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
142, 8, 3, 0,cloth, 0.8
145, 5, 3, 0,cloth, 0.8
135, 15, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
124, 26, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
131, 19, 3, 0,cloth, 0.8
128, 22, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
133, 17, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
135, 15, 3, 0,cloth, 0.8
140, 10, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
141, 9, 3, 0,cloth, 0.8
132, 18, 3, 0,cloth, 0.8
128, 22, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
131, 19, 3, 0,cloth, 0.8
135, 15, 3, 0,cloth, 0.8
129, 21, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
128, 22, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
132, 18, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
132, 18, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
128, 22, 3, 0,cloth, 0.8
124, 26, 3, 0,cloth, 0.8
125, 25, 3, 0,cloth, 0.8
129, 21, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
131, 19, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
140, 10, 3, 0,cloth, 0.8
133, 17, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
140, 10, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
133, 17, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
131, 19, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
141, 9, 3, 0,cloth, 0.8
140, 10, 3, 0,cloth, 0.8
133, 17, 3, 0,cloth, 0.8
132, 18, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
143, 7, 3, 0,cloth, 0.8
143, 7, 3, 0,cloth, 0.8
133, 17, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
129, 21, 3, 0,cloth, 0.8
131, 19, 3, 0,cloth, 0.8
135, 15, 3, 0,cloth, 0.8
130, 20, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
141, 9, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
131, 19, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
145, 5, 3, 0,cloth, 0.8
135, 15, 3, 0,cloth, 0.8
128, 22, 3, 0,cloth, 0.8
132, 18, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
128, 22, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
129, 21, 3, 0,cloth, 0.8
133, 17, 3, 0,cloth, 0.8
142, 8, 3, 0,cloth, 0.8
140, 10, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
141, 9, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
140, 10, 3, 0,cloth, 0.8
133, 17, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
143, 7, 3, 0,cloth, 0.8
143, 7, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
142, 8, 3, 0,cloth, 0.8
128, 22, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
133, 17, 3, 0,cloth, 0.8
142, 8, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
135, 15, 3, 0,cloth, 0.8
132, 18, 3, 0,cloth, 0.8
140, 10, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
133, 17, 3, 0,cloth, 0.8
141, 9, 3, 0,cloth, 0.8
142, 8, 3, 0,cloth, 0.8
135, 15, 3, 0,cloth, 0.8
126, 24, 3, 0,cloth, 0.8
140, 10, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
140, 10, 3, 0,cloth, 0.8
133, 17, 3, 0,cloth, 0.8
135, 15, 3, 0,cloth, 0.8
128, 22, 3, 0,cloth, 0.8
140, 10, 3, 0,cloth, 0.8
135, 15, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
145, 5, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
133, 17, 3, 0,cloth, 0.8
131, 19, 3, 0,cloth, 0.8
141, 9, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
141, 9, 3, 0,cloth, 0.8
128, 22, 3, 0,cloth, 0.8
140, 10, 3, 0,cloth, 0.8
130, 20, 3, 0,cloth, 0.8
140, 10, 3, 0,cloth, 0.8
132, 18, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
141, 9, 3, 0,cloth, 0.8
127, 23, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
142, 8, 3, 0,cloth, 0.8
140, 10, 3, 0,cloth, 0.8
127, 23, 3, 0,cloth, 0.8
135, 15, 3, 0,cloth, 0.8
129, 21, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
135, 15, 3, 0,cloth, 0.8
143, 7, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
141, 9, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
146, 4, 3, 0,cloth, 0.8
144, 6, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
135, 15, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
144, 6, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
141, 9, 3, 0,cloth, 0.8
145, 5, 3, 0,cloth, 0.8
127, 23, 3, 0,cloth, 0.8
142, 8, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
144, 6, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
133, 17, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
129, 21, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
128, 22, 3, 0,cloth, 0.8
128, 22, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
142, 8, 3, 0,cloth, 0.8
133, 17, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
146, 4, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
135, 15, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
140, 10, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
132, 18, 3, 0,cloth, 0.8
142, 8, 3, 0,cloth, 0.8
141, 9, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
130, 20, 3, 0,cloth, 0.8
135, 15, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
126, 24, 3, 0,cloth, 0.8
133, 17, 3, 0,cloth, 0.8
140, 10, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
129, 21, 3, 0,cloth, 0.8
133, 17, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
140, 10, 3, 0,cloth, 0.8
135, 15, 3, 0,cloth, 0.8
132, 18, 3, 0,cloth, 0.8
130, 20, 3, 0,cloth, 0.8
141, 9, 3, 0,cloth, 0.8
140, 10, 3, 0,cloth, 0.8
127, 23, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
132, 18, 3, 0,cloth, 0.8
142, 8, 3, 0,cloth, 0.8
133, 17, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
142, 8, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
128, 22, 3, 0,cloth, 0.8
129, 21, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
141, 9, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
140, 10, 3, 0,cloth, 0.8
131, 19, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
145, 5, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
128, 22, 3, 0,cloth, 0.8
129, 21, 3, 0,cloth, 0.8
140, 10, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
135, 15, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
133, 17, 3, 0,cloth, 0.8
135, 15, 3, 0,cloth, 0.8
140, 10, 3, 0,cloth, 0.8
143, 7, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
129, 21, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
141, 9, 3, 0,cloth, 0.8
141, 9, 3, 0,cloth, 0.8
130, 20, 3, 0,cloth, 0.8
142, 8, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
123, 27, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
141, 9, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
133, 17, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
146, 4, 3, 0,cloth, 0.8
133, 17, 3, 0,cloth, 0.8
142, 8, 3, 0,cloth, 0.8
128, 22, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
145, 5, 3, 0,cloth, 0.8
140, 10, 3, 0,cloth, 0.8
142, 8, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
132, 18, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
135, 15, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
142, 8, 3, 0,cloth, 0.8
131, 19, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
125, 25, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
140, 10, 3, 0,cloth, 0.8
141, 9, 3, 0,cloth, 0.8
132, 18, 3, 0,cloth, 0.8
132, 18, 3, 0,cloth, 0.8
128, 22, 3, 0,cloth, 0.8
142, 8, 3, 0,cloth, 0.8
144, 6, 3, 0,cloth, 0.8
133, 17, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
141, 9, 3, 0,cloth, 0.8
125, 25, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
129, 21, 3, 0,cloth, 0.8
141, 9, 3, 0,cloth, 0.8
132, 18, 3, 0,cloth, 0.8
122, 28, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
142, 8, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
131, 19, 3, 0,cloth, 0.8
141, 9, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
131, 19, 3, 0,cloth, 0.8
135, 15, 3, 0,cloth, 0.8
133, 17, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
130, 20, 3, 0,cloth, 0.8
133, 17, 3, 0,cloth, 0.8
132, 18, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
131, 19, 3, 0,cloth, 0.8
133, 17, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
142, 8, 3, 0,cloth, 0.8
135, 15, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
133, 17, 3, 0,cloth, 0.8
131, 19, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
144, 6, 3, 0,cloth, 0.8
133, 17, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
128, 22, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
140, 10, 3, 0,cloth, 0.8
133, 17, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
135, 15, 3, 0,cloth, 0.8
128, 22, 3, 0,cloth, 0.8
135, 15, 3, 0,cloth, 0.8
142, 8, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
142, 8, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
131, 19, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
133, 17, 3, 0,cloth, 0.8
142, 8, 3, 0,cloth, 0.8
130, 20, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
141, 9, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
128, 22, 3, 0,cloth, 0.8
140, 10, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
127, 23, 3, 0,cloth, 0.8
132, 18, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
130, 20, 3, 0,cloth, 0.8
141, 9, 3, 0,cloth, 0.8
135, 15, 3, 0,cloth, 0.8
135, 15, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
143, 7, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
126, 24, 3, 0,cloth, 0.8
143, 7, 3, 0,cloth, 0.8
135, 15, 3, 0,cloth, 0.8
133, 17, 3, 0,cloth, 0.8
127, 23, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
127, 23, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
141, 9, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
140, 10, 3, 0,cloth, 0.8
123, 27, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
140, 10, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
135, 15, 3, 0,cloth, 0.8
133, 17, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
132, 18, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
131, 19, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
142, 8, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
135, 15, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
141, 9, 3, 0,cloth, 0.8
133, 17, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
141, 9, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
141, 9, 3, 0,cloth, 0.8
132, 18, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
128, 22, 3, 0,cloth, 0.8
135, 15, 3, 0,cloth, 0.8
133, 17, 3, 0,cloth, 0.8
135, 15, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
131, 19, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
132, 18, 3, 0,cloth, 0.8
133, 17, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
141, 9, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
138, 12, 3, 0,cloth, 0.8
135, 15, 3, 0,cloth, 0.8
144, 6, 3, 0,cloth, 0.8
133, 17, 3, 0,cloth, 0.8
133, 17, 3, 0,cloth, 0.8
132, 18, 3, 0,cloth, 0.8
142, 8, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
130, 20, 3, 0,cloth, 0.8
142, 8, 3, 0,cloth, 0.8
131, 19, 3, 0,cloth, 0.8
147, 3, 3, 0,cloth, 0.8
129, 21, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
142, 8, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
141, 9, 3, 0,cloth, 0.8
144, 6, 3, 0,cloth, 0.8
135, 15, 3, 0,cloth, 0.8
134, 16, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
136, 14, 3, 0,cloth, 0.8
139, 11, 3, 0,cloth, 0.8
137, 13, 3, 0,cloth, 0.8
145, 5, 3, 0,cloth, 0.8
131, 19, 3, 0,cloth, 0.8
